0.001992,0.008095,0.646822,0.018141,0.032922,-0.688346,0.724408,-0.096508,0.145177,0.160533,0.302325,-0.320893,-0.182352,-0.094297,-0.147116,-0.215606,0.305602,-0.295835,0.169582,-0.028314,-0.126772,0.221752,-0.656392,-0.030317,-0.197468,-0.207120,1.010649,-0.049442
0.002099,0.007946,0.646843,0.018236,0.033015,-0.688311,0.724435,-0.096532,0.145000,0.160472,0.302304,-0.321195,-0.182191,-0.094426,-0.147282,-0.215557,0.305801,-0.295972,0.169260,-0.028167,-0.127135,0.221638,-0.656852,-0.030251,-0.197534,-0.207107,1.010758,-0.049314
0.002189,0.007823,0.646853,0.018312,0.033081,-0.688296,0.724444,-0.096521,0.144837,0.160525,0.302329,-0.321464,-0.182005,-0.094469,-0.147449,-0.215573,0.305879,-0.296138,0.169238,-0.027812,-0.127497,0.221569,-0.657150,-0.030290,-0.197538,-0.207121,1.010903,-0.049159
0.002219,0.007691,0.646853,0.018448,0.033196,-0.688307,0.724425,-0.096599,0.144683,0.160663,0.302283,-0.321770,-0.181803,-0.094572,-0.147581,-0.215552,0.305754,-0.296322,0.169412,-0.027566,-0.127800,0.221596,-0.657226,-0.030361,-0.197613,-0.207091,1.011112,-0.049077
0.002335,0.007496,0.646830,0.018563,0.033320,-0.688306,0.724417,-0.096607,0.144528,0.160773,0.302240,-0.322261,-0.181544,-0.094580,-0.147712,-0.215588,0.305610,-0.296517,0.169640,-0.027287,-0.128016,0.221541,-0.657214,-0.030479,-0.197617,-0.207109,1.011297,-0.048913
0.002401,0.007305,0.646807,0.018699,0.033483,-0.688277,0.724434,-0.096636,0.144396,0.160792,0.302092,-0.322967,-0.181277,-0.094611,-0.147781,-0.215643,0.305441,-0.296717,0.169715,-0.027217,-0.128244,0.221609,-0.657155,-0.030584,-0.197743,-0.206993,1.011397,-0.048867
0.002456,0.007108,0.646792,0.018862,0.033680,-0.688216,0.724478,-0.096701,0.144274,0.160690,0.301845,-0.323877,-0.180977,-0.094692,-0.147801,-0.215727,0.305243,-0.296921,0.169646,-0.027355,-0.128469,0.221737,-0.657081,-0.030694,-0.197975,-0.206810,1.011384,-0.048922
0.002524,0.006929,0.646788,0.019002,0.033870,-0.688136,0.724541,-0.096713,0.144151,0.160508,0.301586,-0.324915,-0.180615,-0.094704,-0.147809,-0.215887,0.305040,-0.297132,0.169538,-0.027444,-0.128718,0.221861,-0.657027,-0.030842,-0.198191,-0.206606,1.011252,-0.049048
0.002597,0.006755,0.646786,0.019110,0.034042,-0.688074,0.724589,-0.096639,0.144049,0.160331,0.301394,-0.326017,-0.180150,-0.094620,-0.147802,-0.216118,0.304805,-0.297370,0.169571,-0.027307,-0.128985,0.221980,-0.656965,-0.031010,-0.198330,-0.206409,1.011063,-0.049249
0.002690,0.006556,0.646781,0.019191,0.034201,-0.688057,0.724596,-0.096459,0.143968,0.160230,0.301297,-0.327204,-0.179504,-0.094387,-0.147781,-0.216422,0.304408,-0.297651,0.169954,-0.027038,-0.129150,0.222098,-0.656794,-0.031196,-0.198405,-0.206246,1.010911,-0.049564
0.002774,0.006346,0.646767,0.019232,0.034332,-0.688077,0.724570,-0.096150,0.143906,0.160238,0.301309,-0.328503,-0.178679,-0.093965,-0.147753,-0.216801,0.303875,-0.297971,0.170697,-0.026634,-0.129195,0.222259,-0.656462,-0.031423,-0.198406,-0.206100,1.010835,-0.050016
0.002883,0.006114,0.646739,0.019246,0.034448,-0.688138,0.724506,-0.095755,0.143851,0.160370,0.301421,-0.329851,-0.177766,-0.093414,-0.147735,-0.217189,0.303265,-0.298278,0.171637,-0.026016,-0.129178,0.222392,-0.656029,-0.031669,-0.198338,-0.205993,1.010858,-0.050554
0.002970,0.005854,0.646725,0.019307,0.034538,-0.688277,0.724368,-0.095361,0.143721,0.160710,0.301620,-0.331087,-0.176925,-0.092915,-0.147805,-0.217373,0.302674,-0.298509,0.172495,-0.025607,-0.128909,0.222601,-0.655481,-0.031891,-0.198443,-0.205839,1.011129,-0.051251
0.003117,0.005635,0.646711,0.019351,0.034618,-0.688481,0.724169,-0.094950,0.143537,0.161248,0.301895,-0.332097,-0.176293,-0.092506,-0.147955,-0.217267,0.302239,-0.298634,0.173050,-0.025034,-0.128668,0.222776,-0.654992,-0.032104,-0.198654,-0.205720,1.011659,-0.052004
0.003254,0.005342,0.646703,0.019398,0.034693,-0.688752,0.723906,-0.094491,0.143361,0.162002,0.302248,-0.332899,-0.175897,-0.092220,-0.148131,-0.216852,0.302030,-0.298720,0.173291,-0.024167,-0.128465,0.222936,-0.654663,-0.032128,-0.198794,-0.205536,1.012470,-0.052798
